,datetime,open,high,low,close
1360,2025-01-18 00:45:00,1.02956,1.02969,1.02943,1.02959
1361,2025-01-18 00:46:00,1.02958,1.02961,1.02933,1.02951
1362,2025-01-18 00:47:00,1.0295,1.02955,1.02941,1.02951
1363,2025-01-18 00:48:00,1.0295,1.02955,1.02921,1.02928
1364,2025-01-18 00:49:00,1.02929,1.02937,1.02914,1.02928
1365,2025-01-18 00:50:00,1.02927,1.02931,1.02905,1.02908
1366,2025-01-18 00:51:00,1.02906,1.02922,1.02895,1.02905
1367,2025-01-18 00:52:00,1.02906,1.02909,1.02888,1.02893
1368,2025-01-18 00:53:00,1.02892,1.02895,1.02855,1.02867
1369,2025-01-18 00:54:00,1.02868,1.0289,1.02865,1.02872
1370,2025-01-18 00:55:00,1.02873,1.02897,1.02867,1.02882
1371,2025-01-18 00:56:00,1.02883,1.02888,1.02863,1.02882
1372,2025-01-18 00:57:00,1.02883,1.02888,1.02863,1.02867
1373,2025-01-18 00:58:00,1.02866,1.02888,1.02862,1.02883
1374,2025-01-18 00:59:00,1.02884,1.02908,1.02879,1.02903
1375,2025-01-18 01:00:00,1.02904,1.02908,1.02869,1.02873
1376,2025-01-18 01:01:00,1.02872,1.02884,1.02863,1.02879
1377,2025-01-18 01:02:00,1.02878,1.02886,1.0285,1.02861
1378,2025-01-18 01:03:00,1.02862,1.02865,1.02841,1.02846
1379,2025-01-18 01:04:00,1.02844,1.02854,1.02838,1.02847
1380,2025-01-18 01:05:00,1.02846,1.02854,1.02803,1.02816
1381,2025-01-18 01:06:00,1.02818,1.0284,1.02815,1.02822
1382,2025-01-18 01:07:00,1.02824,1.02827,1.02808,1.02811
1383,2025-01-18 01:08:00,1.02812,1.02825,1.02804,1.02815
1384,2025-01-18 01:09:00,1.02816,1.02845,1.02811,1.02838
1385,2025-01-18 01:10:00,1.02836,1.02839,1.02801,1.02804
1386,2025-01-18 01:11:00,1.02805,1.02811,1.02799,1.02802
1387,2025-01-18 01:12:00,1.02803,1.02808,1.0279,1.02803
1388,2025-01-18 01:13:00,1.02804,1.02807,1.02765,1.02769
1389,2025-01-18 01:14:00,1.02771,1.02774,1.02734,1.02744
1390,2025-01-18 01:15:00,1.02743,1.02757,1.02701,1.02705
1391,2025-01-18 01:16:00,1.02704,1.02725,1.02687,1.0271
1392,2025-01-18 01:17:00,1.02709,1.02727,1.02697,1.02713
1393,2025-01-18 01:18:00,1.02714,1.02729,1.02699,1.02709
1394,2025-01-18 01:19:00,1.02708,1.02726,1.02703,1.02713
1395,2025-01-18 01:20:00,1.02712,1.02715,1.02665,1.02676
1396,2025-01-18 01:21:00,1.02677,1.02681,1.02657,1.02678
1397,2025-01-18 01:22:00,1.02677,1.0271,1.02664,1.02682
1398,2025-01-18 01:23:00,1.02681,1.02701,1.02673,1.02693
1399,2025-01-18 01:24:00,1.02694,1.02704,1.02659,1.02665
1400,2025-01-18 01:25:00,1.02666,1.02684,1.0265,1.0268
1401,2025-01-18 01:26:00,1.02679,1.02705,1.0267,1.02702
1402,2025-01-18 01:27:00,1.02701,1.02706,1.02692,1.02698
1403,2025-01-18 01:28:00,1.02699,1.02762,1.02664,1.02737
1404,2025-01-18 01:29:00,1.02738,1.02799,1.02704,1.02793
1405,2025-01-18 01:30:00,1.02795,1.02937,1.02785,1.02842
1406,2025-01-18 01:31:00,1.02843,1.02885,1.02805,1.02812
1407,2025-01-18 01:32:00,1.0281,1.02826,1.02783,1.02791
1408,2025-01-18 01:33:00,1.0279,1.02806,1.02772,1.02797
1409,2025-01-18 01:34:00,1.02796,1.02855,1.02779,1.02852
1410,2025-01-18 01:35:00,1.02853,1.02866,1.02805,1.02817
1411,2025-01-18 01:36:00,1.02816,1.0282,1.02744,1.02763
1412,2025-01-18 01:37:00,1.02762,1.02791,1.02744,1.02767
1413,2025-01-18 01:38:00,1.02768,1.02791,1.02757,1.02783
1414,2025-01-18 01:39:00,1.02784,1.02808,1.02759,1.02804
1415,2025-01-18 01:40:00,1.02803,1.02852,1.02796,1.02838
1416,2025-01-18 01:41:00,1.02839,1.02887,1.02835,1.02883
1417,2025-01-18 01:42:00,1.02882,1.02902,1.02858,1.02862
1418,2025-01-18 01:43:00,1.02863,1.02875,1.0284,1.02846
1419,2025-01-18 01:44:00,1.02847,1.02851,1.02832,1.02846
1420,2025-01-18 01:45:00,1.02844,1.02853,1.02819,1.02823
1421,2025-01-18 01:46:00,1.02825,1.02878,1.02812,1.02869
1422,2025-01-18 01:47:00,1.02868,1.02904,1.02858,1.02894
1423,2025-01-18 01:48:00,1.02893,1.02918,1.02886,1.02896
1424,2025-01-18 01:49:00,1.02898,1.02906,1.02874,1.02881
1425,2025-01-18 01:50:00,1.02882,1.0299,1.02878,1.02987
1426,2025-01-18 01:51:00,1.02986,1.03012,1.02959,1.02977
1427,2025-01-18 01:52:00,1.02976,1.03,1.02956,1.02977
1428,2025-01-18 01:53:00,1.02975,1.02991,1.02964,1.02984
1429,2025-01-18 01:54:00,1.02985,1.02994,1.02964,1.02972
1430,2025-01-18 01:55:00,1.02973,1.03006,1.02969,1.02987
1431,2025-01-18 01:56:00,1.02988,1.03003,1.02966,1.02992
1432,2025-01-18 01:57:00,1.02993,1.03005,1.0298,1.02988
1433,2025-01-18 01:58:00,1.02987,1.03028,1.02984,1.03019
1434,2025-01-18 01:59:00,1.0302,1.03024,1.02982,1.02987
1435,2025-01-18 02:00:00,1.02986,1.03028,1.02954,1.03025
1436,2025-01-18 02:01:00,1.03024,1.03071,1.0302,1.03053
1437,2025-01-18 02:02:00,1.03054,1.03077,1.03045,1.03067
1438,2025-01-18 02:03:00,1.03068,1.03116,1.0306,1.03082
1439,2025-01-18 02:04:00,1.03081,1.03135,1.03064,1.03117
1440,2025-01-18 02:05:00,1.03118,1.0327,1.03104,1.03253
1441,2025-01-18 02:06:00,1.03252,1.0327,1.03214,1.03232
1442,2025-01-18 02:07:00,1.03234,1.0325,1.03187,1.03211
1443,2025-01-18 02:08:00,1.0321,1.03258,1.03193,1.0322
1444,2025-01-18 02:09:00,1.03221,1.03305,1.03211,1.0325
1445,2025-01-18 02:10:00,1.03251,1.03289,1.03234,1.03265
1446,2025-01-18 02:11:00,1.03266,1.0331,1.03261,1.03286
1447,2025-01-18 02:12:00,1.03285,1.03297,1.03224,1.03227
1448,2025-01-18 02:13:00,1.03226,1.03237,1.03207,1.03219
1449,2025-01-18 02:14:00,1.03221,1.03252,1.03211,1.03239
1450,2025-01-18 02:15:00,1.03238,1.03258,1.03192,1.03224
1451,2025-01-18 02:16:00,1.03223,1.03229,1.0318,1.03193
1452,2025-01-18 02:17:00,1.03194,1.03213,1.03155,1.0316
1453,2025-01-18 02:18:00,1.03159,1.03166,1.03129,1.03141
1454,2025-01-18 02:19:00,1.0314,1.03164,1.03125,1.03158
1455,2025-01-18 02:20:00,1.03157,1.03165,1.03133,1.03136
1456,2025-01-18 02:21:00,1.03137,1.0314,1.0309,1.0312
1457,2025-01-18 02:22:00,1.03119,1.0314,1.03099,1.03103
1458,2025-01-18 02:23:00,1.03104,1.03154,1.031,1.03141
1459,2025-01-18 02:24:00,1.03142,1.03152,1.03094,1.03099
1460,2025-01-18 02:25:00,1.03098,1.03119,1.03083,1.03106
1461,2025-01-18 02:26:00,1.03107,1.03162,1.03101,1.03143
1462,2025-01-18 02:27:00,1.03142,1.03163,1.03127,1.03134
1463,2025-01-18 02:28:00,1.03136,1.03154,1.03124,1.03128
1464,2025-01-18 02:29:00,1.03129,1.03154,1.03103,1.03146
1465,2025-01-18 02:30:00,1.03144,1.0315,1.03123,1.03128
1466,2025-01-18 02:31:00,1.03127,1.03143,1.03114,1.03122
1467,2025-01-18 02:32:00,1.03121,1.03133,1.03108,1.03123
1468,2025-01-18 02:33:00,1.03124,1.03135,1.03077,1.03095
1469,2025-01-18 02:34:00,1.03094,1.03098,1.03051,1.03066
1470,2025-01-18 02:35:00,1.03063,1.03068,1.03049,1.03054
1471,2025-01-18 02:36:00,1.03053,1.031,1.03049,1.03097
1472,2025-01-18 02:37:00,1.03096,1.03114,1.03084,1.03097
1473,2025-01-18 02:38:00,1.03096,1.03102,1.03069,1.03072
1474,2025-01-18 02:39:00,1.03071,1.03088,1.03062,1.0307
1475,2025-01-18 02:40:00,1.03071,1.03084,1.03062,1.03067
1476,2025-01-18 02:41:00,1.03068,1.03073,1.03047,1.03061
1477,2025-01-18 02:42:00,1.03059,1.03062,1.02994,1.03013
1478,2025-01-18 02:43:00,1.03014,1.03052,1.03007,1.03035
1479,2025-01-18 02:44:00,1.03036,1.03074,1.03024,1.03063
1480,2025-01-18 02:45:00,1.03064,1.03114,1.03045,1.03055
1481,2025-01-18 02:46:00,1.03054,1.03066,1.03018,1.03025
1482,2025-01-18 02:47:00,1.03027,1.03057,1.03015,1.03046
1483,2025-01-18 02:48:00,1.03045,1.03048,1.02992,1.03
1484,2025-01-18 02:49:00,1.03001,1.03047,1.02995,1.03029
1485,2025-01-18 02:50:00,1.03028,1.03033,1.03001,1.03009
1486,2025-01-18 02:51:00,1.0301,1.03015,1.02993,1.03008
1487,2025-01-18 02:52:00,1.03009,1.03015,1.0298,1.02993
1488,2025-01-18 02:53:00,1.02995,1.03004,1.0298,1.02989
1489,2025-01-18 02:54:00,1.0299,1.03014,1.02973,1.02999
1490,2025-01-18 02:55:00,1.02997,1.03006,1.02986,1.03001
1491,2025-01-18 02:56:00,1.03002,1.0302,1.02996,1.03014
1492,2025-01-18 02:57:00,1.03015,1.03032,1.03001,1.03027
1493,2025-01-18 02:58:00,1.03026,1.03038,1.02992,1.02995
1494,2025-01-18 02:59:00,1.02994,1.03016,1.02987,1.02991
1495,2025-01-18 03:00:00,1.0299,1.02994,1.02975,1.02981
1496,2025-01-18 03:01:00,1.02982,1.0299,1.02964,1.02975
1497,2025-01-18 03:02:00,1.02974,1.02989,1.02961,1.02968
1498,2025-01-18 03:03:00,1.02969,1.02978,1.02938,1.02949
1499,2025-01-18 03:04:00,1.0295,1.02963,1.0294,1.02944
1500,2025-01-18 03:05:00,1.02945,1.02949,1.02878,1.02895
1501,2025-01-18 03:06:00,1.02893,1.02899,1.02861,1.02885
1502,2025-01-18 03:07:00,1.02886,1.02906,1.02877,1.02885
1503,2025-01-18 03:08:00,1.02887,1.02899,1.02877,1.02886
1504,2025-01-18 03:09:00,1.02885,1.02896,1.02866,1.02875
1505,2025-01-18 03:10:00,1.02874,1.02898,1.02859,1.02894
1506,2025-01-18 03:11:00,1.02896,1.02899,1.02853,1.02863
1507,2025-01-18 03:12:00,1.02864,1.02885,1.02853,1.0288
1508,2025-01-18 03:13:00,1.02881,1.0289,1.02867,1.02886
1509,2025-01-18 03:14:00,1.02887,1.0291,1.02884,1.02906
1510,2025-01-18 03:15:00,1.02905,1.02908,1.02875,1.02889
1511,2025-01-18 03:16:00,1.0289,1.02909,1.02876,1.02905
1512,2025-01-18 03:17:00,1.02906,1.02919,1.029,1.0291
1513,2025-01-18 03:18:00,1.02909,1.02917,1.02893,1.02901
1514,2025-01-18 03:19:00,1.02902,1.02914,1.02877,1.02887
1515,2025-01-18 03:20:00,1.02888,1.02924,1.02883,1.02903
1516,2025-01-18 03:21:00,1.02904,1.02919,1.02889,1.02913
1517,2025-01-18 03:22:00,1.02914,1.02926,1.02903,1.02912
